time_hr,x_ft,p_analytic_psi,p_numeric_psi
1.0,151.19999999999996,4347.654933552986,4348.362640304878
1.0,152.39999999999998,4347.826060605258,4348.478234173771
1.0,153.6,4347.9857215194925,4348.58598990973
1.0,154.79999999999998,4348.134603243161,4348.686411107109
1.0,156.0,4348.273357718234,4348.779971410097
1.0,157.19999999999996,4348.4026032219745,4348.8671160858175
1.0,158.39999999999998,4348.522925687524,4348.9482635331315
1.0,159.6,4348.634880002184,4349.0238067280525
1.0,160.79999999999998,4348.738991281492,4349.094114606904
1.0,161.99999999999997,4348.8357561174325,4349.1595333884325
1.0,163.2,4348.925643799279,4349.220387836276
1.0,164.39999999999998,4349.009097505808,4349.276982463286
1.0,165.6,4349.086535467744,4349.329602679253
1.0,166.79999999999998,4349.158352099519,4349.378515883715
1.0,167.99999999999997,4349.224919099567,4349.423972505543
1.0,169.2,4349.286586518542,4349.466206991044
1.0,170.39999999999998,4349.343683794982,4349.505438742358
1.0,171.59999999999997,4349.396520758081,4349.541873007962
1.0,172.79999999999998,4349.445388597381,4349.575701727029
1.0,173.99999999999997,4349.49056079927,4349.60710432948
1.0,175.2,4349.53229405034,4349.63624849349
1.0,176.39999999999998,4349.570829107712,4349.663290862208
1.0,177.59999999999997,4349.606391636548,4349.688377721437
1.0,178.79999999999998,4349.639193015084,4349.711645639965
1.0,179.99999999999997,4349.66943110753,4349.7332220742555
1.0,181.2,4349.6972910053355,4349.753225939077
1.0,182.39999999999998,4349.7229457373105,4349.771768145718
1.0,183.59999999999997,4349.746556949204,4349.78895210929
1.0,184.79999999999998,4349.768275553356,4349.804874226666
1.0,185.99999999999997,4349.788242349096,4349.819624326468
1.0,187.19999999999996,4349.806588614618,4349.833286092531
1.0,188.39999999999998,4349.823436671043,4349.845937462198
1.0,189.59999999999997,4349.838900419488,4349.857651000743
1.0,190.79999999999998,4349.853085851881,4349.868494253188
1.0,191.99999999999997,4349.8660915363835,4349.878530074706
1.0,193.19999999999996,4349.878009078214,4349.887816940791
1.0,194.39999999999998,4349.888923556711,4349.896409238271
1.0,195.6,4349.898913939491,4349.9043575382475
1.0,196.79999999999998,4349.9080534745135,4349.911708851953
1.0,197.99999999999997,4349.916410060929,4349.918506870518
1.0,199.19999999999996,4349.924046599506,4349.924792189537
1.0,200.39999999999998,4349.9310213234885,4349.930602519332
1.0,201.6,4349.9373881107,4349.935972881736
1.0,202.79999999999995,4349.943196777691,4349.9409357941895
1.0,203.99999999999997,4349.948493356728,4349.9455214419095
1.0,205.2,4349.953320356404,4349.949757838836
1.0,206.39999999999998,4349.957717006623,4349.953670978037
1.0,207.59999999999997,4349.96171948871,4349.9572849722
1.0,208.79999999999998,4349.965361151358,4349.96062218484
1.0,209.99999999999997,4349.968672713132,4349.963703352766
1.0,211.19999999999996,4349.971682452188,4349.9665477003955
1.0,212.39999999999998,4349.974416383893,4349.969173046358
1.0,213.59999999999997,4349.976898426961,4349.971595902943
1.0,214.79999999999998,4349.979150558741,4349.973831568794
1.0,215.99999999999997,4349.981192960232,4349.975894215315
1.0,217.19999999999996,4349.983044151415,4349.97779696716
1.0,218.39999999999998,4349.98472111743,4349.97955197722
1.0,219.59999999999997,4349.986239426142,4349.9811704964295
1.0,220.79999999999995,4349.987613337585,4349.982662938771
1.0,221.99999999999997,4349.988855905775,4349.984038941749
1.0,223.19999999999996,4349.989979073349,4349.985307422662
1.0,224.4,4349.99099375946,4349.986476630948
1.0,225.59999999999997,4349.991909941365,4349.987554196844
1.0,226.79999999999995,4349.992736730074,4349.988547176636
1.0,227.99999999999997,4349.993482440473,4349.989462094703
1.0,229.19999999999996,4349.9941546562395,4349.990304982591
1.0,230.4,4349.994760289929,4349.991081415297
1.0,231.59999999999997,4349.995305638513,4349.991796544972
1.0,232.79999999999995,4349.995796434709,4349.992455132225
1.0,234.0,4349.996237894366,4349.993061575152
1.0,235.19999999999996,4349.996634760178,4349.993619936305
1.0,236.39999999999995,4349.996991341991,4349.9941339676925
1.0,237.6,4349.997311553933,4349.9946071339855
1.0,238.79999999999995,4349.997598948593,4349.995042634021
1.0,240.0,4349.997856748465,4349.995443420763
1.0,241.19999999999996,4349.998087874855,4349.995812219788
1.0,242.39999999999995,4349.99829497443,4349.996151546414
1.0,243.6,4349.9984804435935,4349.996463721593
1.0,244.79999999999995,4349.998646450844,4349.996750886611
1.0,245.99999999999994,4349.998794957263,4349.997015016729
1.0,247.2,4349.998927735299,4349.997257933779
1.0,248.39999999999995,4349.999046385938,4349.997481317864
1.0,249.6,4349.99915235443,4349.99768671816
1.0,250.79999999999998,4349.999246944658,4349.997875562932
1.0,251.99999999999994,4349.999331332254,4349.998049168784
1.0,253.2,4349.999406576587,4349.99820874924
1.0,254.39999999999995,4349.999473631686,4349.998355422658
1.0,255.6,4349.999533356205,4349.998490219564
1.0,256.79999999999995,4349.999586522492,4349.998614089427
1.0,257.99999999999994,4349.999633824857,4349.998727906921
1.0,259.2,4349.999675887078,4349.998832477716
1.0,260.4,4349.999713269239,4349.998928543833
1.0,261.59999999999997,4349.999746473927,4349.999016788588
1.0,262.79999999999995,4349.9997759518765,4349.999097841156
1.0,263.99999999999994,4349.9998021070705,4349.999172280797
1.0,265.2,4349.999825301381,4349.99924064075
1.0,266.4,4349.999845858764,4349.999303411829
1.0,267.59999999999997,4349.999864069061,4349.999361045751
1.0,268.79999999999995,4349.999880191437,4349.999413958196
1.0,269.99999999999994,4349.999894457492,4349.999462531644
1.0,271.2,4349.9999070740705,4349.999507117988
1.0,272.4,4349.999918225797,4349.9995480409425
1.0,273.59999999999997,4349.999928077368,4349.999585598262
1.0,274.79999999999995,4349.999936775614,4349.999620063796
1.0,275.99999999999994,4349.999944451361,4349.999651689386
1.0,277.19999999999993,4349.999951221111,4349.999680706603
1.0,278.4,4349.99995718854,4349.999707328358
1.0,279.59999999999997,4349.999962445864,4349.9997317503885
1.0,280.8,4349.999967075057,4349.999754152623
1.0,281.99999999999994,4349.999971148937,4349.999774700442
1.0,283.19999999999993,4349.999974732164,4349.999793545835
1.0,284.4,4349.999977882112,4349.999810828473
1.0,285.59999999999997,4349.999980649659,4349.999826676698
1.0,286.79999999999995,4349.999983079901,4349.999841208424
1.0,287.99999999999994,4349.999985212783,4349.999854531979
1.0,289.19999999999993,4349.999987083668,4349.999866746868
1.0,290.4,4349.999988723843,4349.999877944494
1.0,291.59999999999997,4349.999990160973,4349.999888208797
1.0,292.79999999999995,4349.999991419506,4349.999897616864
1.0,294.0,4349.999992521036,4349.999906239478
1.0,295.19999999999993,4349.999993484622,4349.999914141638
1.0,296.4,4349.99999432708,4349.999921383008
1.0,297.59999999999997,4349.999995063232,4349.999928018363
1.0,298.79999999999995,4349.999995706143,4349.999934097981
1.0,300.0,4349.999996267315,4349.999939668012
1.0,301.19999999999993,4349.999996756874,4349.999944770809
1.0,302.3999999999999,4349.999997183725,4349.999949445235
1.0,303.59999999999997,4349.9999975556975,4349.999953726954
1.0,304.79999999999995,4349.9999978796695,4349.999957648688
1.0,306.0,4349.999998161682,4349.999961240458
1.0,307.2,4349.999998407034,4349.999964529805
1.0,308.3999999999999,4349.999998620376,4349.999967541987
1.0,309.59999999999997,4349.999998805782,4349.999970300176
1.0,310.79999999999995,4349.999998966822,4349.999972825618
1.0,312.0,4349.999999106623,4349.999975137804
1.0,313.2,4349.999999227919,4349.999977254603
1.0,314.3999999999999,4349.999999333102,4349.999979192402
1.0,315.59999999999997,4349.9999994242635,4349.999980966221
1.0,316.79999999999995,4349.9999995032285,4349.999982589837
1.0,317.99999999999994,4349.999999571592,4349.999984075871
1.0,319.2,4349.999999630743,4349.9999854359
1.0,320.4,4349.999999681899,4349.999986680527
1.0,321.59999999999997,4349.999999726114,4349.999987819478
1.0,322.79999999999995,4349.999999764308,4349.9999888616585
1.0,323.99999999999994,4349.9999997972845,4349.9999898152355
1.0,325.2,4349.99999982574,4349.999990687687
1.0,326.4,4349.999999850282,4349.999991485867
1.0,327.59999999999997,4349.999999871436,4349.999992216059
1.0,328.79999999999995,4349.99999988966,4349.999992884009
1.0,329.99999999999994,4349.999999905351,4349.999993494988
1.0,331.2,4349.999999918854,4349.9999940538255
1.0,332.4,4349.999999930468,4349.999994564939
1.0,333.59999999999997,4349.999999940452,4349.999995032377
1.0,334.79999999999995,4349.999999949029,4349.999995459849
1.0,335.99999999999994,4349.999999956394,4349.9999958507515
1.0,337.2,4349.999999962715,4349.999996208189
1.0,338.4,4349.999999968138,4349.999996535014
1.0,339.59999999999997,4349.999999972785,4349.999996833829
1.0,340.79999999999995,4349.999999976768,4349.999997107021
1.0,341.99999999999994,4349.999999980178,4349.99999735677
1.0,343.19999999999993,4349.999999983096,4349.999997585077
1.0,344.4,4349.999999985593,4349.999997793771
1.0,345.59999999999997,4349.999999987727,4349.999997984528
1.0,346.79999999999995,4349.999999989551,4349.99999815888
1.0,347.99999999999994,4349.999999991109,4349.999998318231
1.0,349.19999999999993,4349.9999999924385,4349.9999984638625
1.0,350.4,4349.999999993573,4349.99999859695
1.0,351.59999999999997,4349.999999994539,4349.9999987185665
1.0,352.79999999999995,4349.999999995363,4349.999998829698
1.0,353.99999999999994,4349.9999999960655,4349.999998931239
1.0,355.19999999999993,4349.999999996662,4349.999999024016
1.0,356.4,4349.999999997171,4349.999999108777
1.0,357.59999999999997,4349.999999997603,4349.999999186212
1.0,358.79999999999995,4349.99999999797,4349.999999256953
1.0,359.99999999999994,4349.999999998282,4349.999999321577
1.0,361.19999999999993,4349.999999998547,4349.999999380608
1.0,362.4,4349.999999998771,4349.999999434526
1.0,363.59999999999997,4349.999999998961,4349.999999483775
1.0,364.79999999999995,4349.999999999123,4349.9999995287535
1.0,365.99999999999994,4349.99999999926,4349.999999569832
1.0,367.19999999999993,4349.999999999376,4349.999999607346
1.0,368.4,4349.999999999473,4349.999999641604
1.0,369.59999999999997,4349.999999999556,4349.999999672885
1.0,370.79999999999995,4349.999999999626,4349.999999701446
1.0,371.99999999999994,4349.999999999685,4349.999999727525
1.0,373.19999999999993,4349.999999999735,4349.999999751336
1.0,374.3999999999999,4349.999999999778,4349.999999773076
1.0,375.59999999999997,4349.999999999814,4349.999999792923
1.0,376.79999999999995,4349.999999999843,4349.999999811042
1.0,378.0,4349.999999999868,4349.999999827581
1.0,379.19999999999993,4349.999999999889,4349.999999842677
1.0,380.3999999999999,4349.999999999907,4349.999999856459
1.0,381.59999999999997,4349.999999999923,4349.9999998690355
1.0,382.79999999999995,4349.9999999999345,4349.999999880516
1.0,383.99999999999994,4349.999999999945,4349.9999998909925
1.0,385.19999999999993,4349.9999999999545,4349.999999900556
1.0,386.3999999999999,4349.999999999962,4349.999999909283
1.0,387.59999999999997,4349.999999999968,4349.999999917247
1.0,388.79999999999995,4349.999999999974,4349.999999924514
1.0,389.99999999999994,4349.999999999978,4349.999999931142
1.0,391.2,4349.999999999982,4349.999999937191
1.0,392.3999999999999,4349.9999999999845,4349.999999942712
1.0,393.59999999999997,4349.999999999987,4349.9999999477495
1.0,394.79999999999995,4349.999999999989,4349.999999952343
1.0,395.99999999999994,4349.999999999991,4349.999999956534
1.0,397.2,4349.999999999993,4349.999999960359
1.0,398.3999999999999,4349.999999999994,4349.999999963846
1.0,399.5999999999999,4349.9999999999945,4349.999999967027
1.0,400.79999999999995,4349.999999999996,4349.99999996993
1.0,401.99999999999994,4349.999999999996,4349.999999972577
1.0,403.2,4349.999999999997,4349.9999999749925
1.0,404.4,4349.999999999997,4349.9999999771935
1.0,405.5999999999999,4349.999999999998,4349.999999979202
1.0,406.79999999999995,4349.999999999998,4349.9999999810325
1.0,407.99999999999994,4349.999999999998,4349.999999982703
1.0,409.2,4349.999999999999,4349.999999984226
1.0,410.4,4349.999999999999,4349.9999999856145
1.0,411.5999999999999,4350.0,4349.999999986882
1.0,412.79999999999995,4350.0,4349.999999988039
1.0,413.99999999999994,4350.0,4349.999999989093
1.0,415.19999999999993,4350.0,4349.999999990056
1.0,416.4,4350.0,4349.999999990933
1.0,417.59999999999997,4350.0,4349.999999991732
1.0,418.79999999999995,4350.0,4349.999999992462
1.0,419.99999999999994,4350.0,4349.999999993127
1.0,421.19999999999993,4350.0,4349.9999999937345
1.0,422.3999999999999,4350.0,4349.999999994289
1.0,423.59999999999997,4350.0,4349.999999994794
1.0,424.79999999999995,4350.0,4349.999999995253
1.0,425.99999999999994,4350.0,4349.999999995671
1.0,427.19999999999993,4350.0,4349.999999996052
1.0,428.3999999999999,4350.0,4349.9999999963975
1.0,429.59999999999997,4350.0,4349.999999996714
1.0,430.79999999999995,4350.0,4349.999999997002
1.0,431.99999999999994,4350.0,4349.999999997264
1.0,433.19999999999993,4350.0,4349.9999999975025
1.0,434.3999999999999,4350.0,4349.999999997721
1.0,435.5999999999999,4350.0,4349.999999997919
1.0,436.79999999999995,4350.0,4349.999999998102
1.0,437.99999999999994,4350.0,4349.999999998267
1.0,439.19999999999993,4350.0,4349.999999998418
1.0,440.3999999999999,4350.0,4349.999999998556
1.0,441.5999999999999,4350.0,4349.999999998681
1.0,442.79999999999995,4350.0,4349.999999998794
1.0,443.99999999999994,4350.0,4349.999999998897
1.0,445.19999999999993,4350.0,4349.9999999989905
1.0,446.3999999999999,4350.0,4349.999999999076
1.0,447.5999999999999,4350.0,4349.999999999155
1.0,448.8,4350.0,4349.999999999228
1.0,449.99999999999994,4350.0,4349.999999999293
1.0,451.19999999999993,4350.0,4349.999999999353
1.0,452.3999999999999,4350.0,4349.999999999408
1.0,453.5999999999999,4350.0,4349.999999999457
1.0,454.8,4350.0,4349.9999999995025
1.0,455.99999999999994,4350.0,4349.999999999543
1.0,457.19999999999993,4350.0,4349.999999999581
1.0,458.3999999999999,4350.0,4349.999999999615
1.0,459.5999999999999,4350.0,4349.999999999646
1.0,460.8,4350.0,4349.999999999675
1.0,462.0,4350.0,4349.9999999997035
1.0,463.19999999999993,4350.0,4349.999999999728
1.0,464.3999999999999,4350.0,4349.999999999753
1.0,465.5999999999999,4350.0,4349.9999999997735
1.0,466.7999999999999,4350.0,4349.9999999997935
1.0,468.0,4350.0,4349.999999999812
1.0,469.19999999999993,4350.0,4349.999999999827
1.0,470.3999999999999,4350.0,4349.99999999984
1.0,471.5999999999999,4350.0,4349.999999999853
1.0,472.7999999999999,4350.0,4349.9999999998645
1.0,474.0,4350.0,4349.999999999875
1.0,475.2,4350.0,4349.999999999885
1.0,476.3999999999999,4350.0,4349.999999999895
1.0,477.5999999999999,4350.0,4349.999999999905
1.0,478.7999999999999,4350.0,4349.999999999915
1.0,480.0,4350.0,4349.9999999999245
1.0,481.2,4350.0,4349.999999999934
1.0,482.3999999999999,4350.0,4349.999999999942
1.0,483.5999999999999,4350.0,4349.999999999948
1.0,484.7999999999999,4350.0,4349.9999999999545
1.0,486.0,4350.0,4349.99999999996
1.0,487.2,4350.0,4349.9999999999645
1.0,488.4,4350.0,4349.999999999969
1.0,489.5999999999999,4350.0,4349.999999999974
1.0,490.7999999999999,4350.0,4349.999999999976
1.0,491.9999999999999,4350.0,4349.99999999998
1.0,493.2,4350.0,4349.999999999983
1.0,494.4,4350.0,4349.999999999985
1.0,495.5999999999999,4350.0,4349.999999999987
1.0,496.7999999999999,4350.0,4349.999999999989
1.0,497.9999999999999,4350.0,4349.999999999991
1.0,499.2,4350.0,4349.999999999992
1.0,500.4,4350.0,4349.999999999994
1.0,501.59999999999997,4350.0,4349.999999999994
1.0,502.7999999999999,4350.0,4349.9999999999945
1.0,503.9999999999999,4350.0,4349.9999999999945
1.0,505.2,4350.0,4349.9999999999945
1.0,506.4,4350.0,4349.9999999999945
1.0,507.59999999999997,4350.0,4349.999999999994
1.0,508.7999999999999,4350.0,4349.999999999994
1.0,509.9999999999999,4350.0,4349.999999999993
1.0,511.2,4350.0,4349.999999999992
1.0,512.4,4350.0,4349.999999999991
1.0,513.5999999999999,4350.0,4349.999999999989
1.0,514.8,4350.0,4349.999999999987
1.0,515.9999999999999,4350.0,4349.999999999985
1.0,517.1999999999999,4350.0,4349.999999999983
1.0,518.4,4350.0,4349.999999999981
1.0,519.5999999999999,4350.0,4349.999999999979
1.0,520.8,4350.0,4349.999999999976
1.0,521.9999999999999,4350.0,4349.999999999974
1.0,523.1999999999999,4350.0,4349.999999999971
1.0,524.4,4350.0,4349.999999999969
1.0,525.5999999999999,4350.0,4349.999999999966
1.0,526.8,4350.0,4349.999999999965
1.0,527.9999999999999,4350.0,4349.999999999963
1.0,529.1999999999999,4350.0,4349.999999999961
1.0,530.4,4350.0,4349.99999999996
1.0,531.5999999999999,4350.0,4349.999999999959
1.0,532.8,4350.0,4349.999999999959
1.0,533.9999999999999,4350.0,4349.999999999958
1.0,535.1999999999999,4350.0,4349.999999999957
1.0,536.4,4350.0,4349.999999999958
1.0,537.5999999999999,4350.0,4349.99999999996
1.0,538.8,4350.0,4349.99999999996
1.0,539.9999999999999,4350.0,4349.999999999961
1.0,541.1999999999999,4350.0,4349.999999999961
1.0,542.4,4350.0,4349.999999999963
1.0,543.5999999999999,4350.0,4349.999999999963
1.0,544.8,4350.0,4349.999999999963
1.0,545.9999999999999,4350.0,4349.999999999963
1.0,547.1999999999999,4350.0,4349.999999999963
1.0,548.3999999999999,4350.0,4349.999999999963
1.0,549.5999999999999,4350.0,4349.999999999963
1.0,550.8,4350.0,4349.999999999962
1.0,551.9999999999999,4350.0,4349.999999999961
1.0,553.1999999999999,4350.0,4349.99999999996
1.0,554.3999999999999,4350.0,4349.999999999958
1.0,555.6,4350.0,4349.999999999955
1.0,556.8,4350.0,4349.999999999953
1.0,557.9999999999999,4350.0,4349.999999999949
1.0,559.1999999999999,4350.0,4349.999999999946
1.0,560.3999999999999,4350.0,4349.999999999944
1.0,561.6,4350.0,4349.999999999942
1.0,562.8,4350.0,4349.99999999994
1.0,563.9999999999999,4350.0,4349.999999999939
1.0,565.1999999999999,4350.0,4349.999999999939
1.0,566.3999999999999,4350.0,4349.999999999938
1.0,567.6,4350.0,4349.999999999939
1.0,568.8,4350.0,4349.999999999939
1.0,569.9999999999999,4350.0,4349.999999999939
1.0,571.1999999999999,4350.0,4349.999999999939
1.0,572.3999999999999,4350.0,4349.999999999939
1.0,573.5999999999999,4350.0,4349.999999999939
1.0,574.8,4350.0,4349.99999999994
1.0,575.9999999999999,4350.0,4349.999999999943
1.0,577.1999999999999,4350.0,4349.999999999945
1.0,578.3999999999999,4350.0,4349.999999999948
1.0,579.5999999999999,4350.0,4349.999999999951
1.0,580.8,4350.0,4349.999999999954
1.0,582.0,4350.0,4349.999999999956
1.0,583.1999999999999,4350.0,4349.99999999996
1.0,584.3999999999999,4350.0,4349.999999999962
1.0,585.5999999999999,4350.0,4349.999999999965
1.0,586.8,4350.0,4349.999999999968
1.0,588.0,4350.0,4349.999999999972
1.0,589.1999999999999,4350.0,4349.999999999974
1.0,590.3999999999999,4350.0,4349.999999999976
1.0,591.5999999999999,4350.0,4349.999999999979
1.0,592.8,4350.0,4349.999999999981
1.0,594.0,4350.0,4349.999999999985
1.0,595.1999999999999,4350.0,4349.999999999988
1.0,596.3999999999999,4350.0,4349.999999999992
1.0,597.5999999999999,4350.0,4349.999999999996
1.0,598.8,4350.0,4349.999999999998
1.0,600.0,4350.0,4350.0
6.0,0.0,3625.0,3625.0
6.0,1.2,3630.5187360156515,3628.086009056168
6.0,2.4,3636.036969743255,3634.089665529817
6.0,3.6,3641.55419903191,3640.755195746468
6.0,4.8,3647.069922004934,3647.2229403391375
6.0,5.999999999999999,3652.583637196829,3653.285461853979
6.0,7.2,3658.094843690044,3658.9975763854986
6.0,8.399999999999999,3663.6030412514956,3664.48657332754
6.0,9.6,3669.1077304687797,3669.8707717102566
6.0,10.799999999999999,3674.608412886001,3675.2331127012303
6.0,11.999999999999998,3680.104591139182,3680.620013030602
6.0,13.199999999999998,3685.5957690911587,3686.0497002335387
6.0,14.4,3691.081451965936,3691.522312179228
6.0,15.6,3696.561146482414,3697.028489171785
6.0,16.799999999999997,3702.0343609874417,3702.555489284088
6.0,17.999999999999996,3707.5006055881317,3708.0909338652846
6.0,19.2,3712.9593922833797,3713.624698837186
6.0,20.4,3718.410235094526,3719.149538662047
6.0,21.599999999999998,3723.8526501951023,3724.660951498572
6.0,22.799999999999997,3729.286156039613,3730.1566671053806
6.0,23.999999999999996,3734.7102734912764,3735.636013333667
6.0,25.2,3740.124525948693,3741.099313409633
6.0,26.399999999999995,3745.528439471364,3746.54739002874
6.0,27.599999999999994,3750.921542904017,3751.9812015063585
6.0,28.8,3756.30336799968,3757.401604861367
6.0,30.0,3761.6734495414553,3762.8092252232104
6.0,31.2,3767.0313254629327,3768.2044054156695
6.0,32.4,3772.3765369671914,3773.5872100660135
6.0,33.599999999999994,3777.708628644353,3778.9574622588584
6.0,34.8,3783.027148587616,3784.314795673977
6.0,35.99999999999999,3788.331648507731,3789.6587101243554
6.0,37.199999999999996,3793.6216838458795,3794.988622794083
6.0,38.4,3798.896813884885,3800.3039109820065
6.0,39.599999999999994,3804.1566018587373,3805.603944737485
6.0,40.8,3809.40061506036,3810.888109512581
6.0,41.99999999999999,3814.6284249476,3816.1558199969613
6.0,43.199999999999996,3819.839607247376,3821.40652681294
6.0,44.39999999999999,3825.03374205796,3826.6397178837788
6.0,45.599999999999994,3830.210413949341,3831.8549161820206
6.0,46.79999999999999,3835.3692120616356,3837.051675321632
6.0,47.99999999999999,3840.509730201507,3842.2295741555795
6.0,49.199999999999996,3845.631566936559,3847.388211232578
6.0,50.4,3850.734325687657,3852.5271996858696
6.0,51.599999999999994,3855.817614819157,3857.646162890843
6.0,52.79999999999999,3860.8810477270013,3862.7447310433045
6.0,53.99999999999999,3865.9242429246456,3867.8225386754716
6.0,55.19999999999999,3870.946824126795,3872.879223036859
6.0,56.39999999999999,3875.948420330916,3877.914423214598
6.0,57.6,3880.9286658964943,3882.927779843781
6.0,58.79999999999999,3885.887200622009,3887.9189352559083
6.0,60.0,3890.823669819614,3892.8875339246024
6.0,61.19999999999999,3895.737724387481,3897.8332230872848
6.0,62.4,3900.629020879793,3902.755653444984
6.0,63.59999999999999,3905.49722157437,3907.6544798661907
6.0,64.8,3910.3419945378982,3912.529362043027
6.0,65.99999999999999,3915.16301368875,3917.379965067411
6.0,67.19999999999999,3919.9599588573797,3922.2059599106915
6.0,68.39999999999999,3924.732515844269,3927.0070238024928
6.0,69.6,3929.4803764754224,3931.7828405131995
6.0,70.79999999999998,3934.20323865539,3936.53310055025
6.0,71.99999999999999,3938.900806417805,3941.257501281695
6.0,73.19999999999999,3943.572789973436,3945.9557470015734
6.0,74.39999999999999,3948.2189057557343,3950.627548951519
6.0,75.59999999999998,3952.8388764638767,3955.272625311854
6.0,76.8,3957.432431103295,3959.8907011734923
6.0,78.0,3961.9993050236853,3964.4815085000173
6.0,79.19999999999999,3966.5392399544994,3969.0447860871072
6.0,80.39999999999999,3971.051984037917,3973.580279524445
6.0,81.6,3975.537291859288,3978.0877411635183
6.0,82.8,3979.9949244750624,3982.5669300931645
6.0,83.99999999999999,3984.4246494381955,3987.0176121235013
6.0,85.19999999999999,3988.8262408210417,3991.4395597780267
6.0,86.39999999999999,3993.199479235739,3995.8325522929676
6.0,87.6,3997.544151852087,4000.1963756226614
6.0,88.79999999999998,4001.8600524129383,4004.5308224493792
6.0,89.99999999999999,4006.1469812470937,4008.835692196169
6.0,91.19999999999999,4010.404745279733,4013.110791041165
6.0,92.39999999999999,4014.6331580403717,4017.3559319321007
6.0,93.59999999999998,4018.832039668376,4021.5709345997843
6.0,94.79999999999998,4023.00121691604,4025.7556255697064
6.0,95.99999999999999,4027.1405231492377,4029.909838170961
6.0,97.19999999999999,4031.249798345676,4034.03341254203
6.0,98.39999999999999,4035.3288890907615,4038.1261956330227
6.0,99.59999999999998,4039.3776485710964,4042.1880412042424
6.0,100.8,4043.3959365656356,4046.218809820962
6.0,101.99999999999999,4047.3836194345076,4050.2183688444916
6.0,103.19999999999999,4051.340570105544,4054.1865924196136
6.0,104.39999999999999,4055.2666680585203,4058.1233614585885
6.0,105.59999999999998,4059.1617993071513,4062.028563621834
6.0,106.79999999999998,4063.0258563788466,4065.9020932955996
6.0,107.99999999999999,4066.858738292274,4069.743851566739
6.0,109.19999999999999,4070.660350532743,4073.5537461947993
6.0,110.39999999999998,4074.430605025441,4077.3316915816386
6.0,111.59999999999998,4078.1694201065566,4081.077608738667
6.0,112.79999999999998,4081.876720492317,4084.7914252518995
6.0,113.99999999999999,4085.5524372459645,4088.473075244893
6.0,115.2,4089.1965077427185,4092.1224993396822
6.0,116.39999999999998,4092.8088756327434,4095.739644615799
6.0,117.59999999999998,4096.389490802159,4099.324464567402
6.0,118.8,4099.938309332138,4102.876919058572
6.0,120.0,4103.455293456103,4106.396974276852
6.0,121.19999999999997,4106.940411515093,4109.88460268499
6.0,122.39999999999998,4110.3936379113,4113.339782970955
6.0,123.6,4113.814953059836,4116.7624999962545
6.0,124.8,4117.204343338769,4120.152744742527
6.0,125.99999999999997,4120.561801037446,4123.510514256493
6.0,127.19999999999997,4123.887324303169,4126.83581159321
6.0,128.39999999999998,4127.180917086247,4130.128645757739
6.0,129.6,4130.442589083463,4133.3890316451825
6.0,130.79999999999998,4133.672355680006,4136.616989979162
6.0,131.99999999999997,4136.87023788991,4139.812547248756
6.0,133.2,4140.036262295024,4142.975735643917
6.0,134.39999999999998,4143.170460982581,4146.106592989439
6.0,135.6,4146.272871481386,4149.205162677517
6.0,136.79999999999998,4149.343536696672,4152.271493598866
6.0,137.99999999999997,4152.382504843685,4155.305640072577
6.0,139.2,4155.389829380002,4158.3076617746165
6.0,140.4,4158.365568936674,4161.277623665124
6.0,141.59999999999997,4161.3097872481885,4164.215595914506
6.0,142.79999999999998,4164.222553081338,4167.1216538283725
6.0,143.99999999999997,4167.1039401630105,4169.99587777138
6.0,145.2,4169.954027106956,4172.838353090034
6.0,146.39999999999998,4172.772897339576,4175.649170034476
6.0,147.59999999999997,4175.560639024773,4178.428423679336
6.0,148.79999999999998,4178.317344987907,4181.176213843679
6.0,150.0,4181.043112638912,4183.892645010094
6.0,151.19999999999996,4183.7380438945975,4186.577826242992
6.0,152.39999999999998,4186.402245100198,4189.231871106121
6.0,153.6,4189.035826950204,4191.854897579397
6.0,154.79999999999998,4191.6389044085245,4194.447027975072
6.0,156.0,4194.211596628015,4197.008388853268
6.0,157.19999999999996,4196.754026869435,4199.539110936949
6.0,158.39999999999998,4199.266322419841,4202.039329026368
6.0,159.6,4201.748614510511,4204.50918191305
6.0,160.79999999999998,4204.201038234392,4206.948812293327
6.0,161.99999999999997,4206.62373246315,4209.358366681481
6.0,163.2,4209.016839763835,4211.737995322563
6.0,164.39999999999998,4211.380506315243,4214.0878521048835
6.0,165.6,4213.714881823965,4216.40809447227
6.0,166.79999999999998,4216.020119440216,4218.698883336093
6.0,167.99999999999997,4218.296375673444,4220.960382987146
6.0,169.2,4220.543810307791,4223.192761007358
6.0,170.39999999999998,4222.762586317417,4225.396188181472
6.0,171.59999999999997,4224.952869781759,4227.570838408623
6.0,172.79999999999998,4227.114829800728,4229.716888613942
6.0,173.99999999999997,4229.248638409929,4231.834518660214
6.0,175.2,4231.354470495884,4233.923911259569
6.0,176.39999999999998,4233.43250371135,4235.985251885314
6.0,177.59999999999997,4235.482918390742,4238.018728683927
6.0,178.79999999999998,4237.505897465699,4240.024532387242
6.0,179.99999999999997,4239.501626380832,4242.002856224831
6.0,181.2,4241.470293009697,4243.953895836705
6.0,182.39999999999998,4243.412087571018,4245.8778491862895
6.0,183.59999999999997,4245.327202545196,4247.774916473751
6.0,184.79999999999998,4247.215832591142,4249.645300049689
6.0,185.99999999999997,4249.078174463467,4251.489204329246
6.0,187.19999999999996,4250.914426930052,4253.306835706671
